"","task_id","learner_id","acc.test.join","timetrain.test.sum","timepredict.test.sum","auc.test.mean","f1.test.mean","search.type","n","learner.short","strategy_name"
"297","climate-model-simulation-crashes","classif.glmnet.tuned",0.912962962962963,36.2280000000101,0.120999999991909,0.8505,0.117460317460317,"defaults","16","ElasticNet","defaults__n"
"298","electricity","classif.rpart.tuned",0.867893714689266,169.026000000002,0.286999999996624,0.932053969838562,0.844158420553335,"defaults","16","Decision Tree","defaults__n"
"299","credit-g","classif.xgboost.dummied.tuned",0.753,4248.424,2.33400000000256,0.775666666666667,0.831720459865241,"defaults","16","Xgboost","defaults__n"
"300","PhishingWebsites","classif.glmnet.tuned",0.938218000904568,266.115999999995,0.254000000000815,0.986818553104066,0.929605326278697,"defaults","16","ElasticNet","defaults__n"
"301","kc1","classif.rpart.tuned",0.834992887624467,25.7140000000036,0.044000000005326,0.758076446032416,0.906244667714691,"defaults","16","Decision Tree","defaults__n"
"302","monks-problems-3","classif.glmnet.tuned",0.974729241877256,27.4099999999962,0.107000000010885,0.985140976520287,0.973682995058134,"defaults","16","ElasticNet","defaults__n"
"303","credit-g","classif.rpart.tuned",0.734,28.8529999999955,0.114999999997963,0.732404761904762,0.820687606029639,"defaults","16","Decision Tree","defaults__n"
"304","pc3","classif.glmnet.tuned",0.897632757517594,57.5329999999885,0.100999999995111,0.816819117274569,0.946054779611827,"defaults","16","ElasticNet","defaults__n"
"305","steel-plates-fault","classif.rpart.tuned",1,39.6689999999981,0.0759999999936554,1,1,"defaults","16","Decision Tree","defaults__n"
"306","PhishingWebsites","classif.xgboost.dummied.tuned",0.974853007688829,47108.491,22.0799999999872,0.997199408685667,0.971408565090927,"defaults","16","Xgboost","defaults__n"
"307","monks-problems-3","classif.rpart.tuned",0.989169675090253,25.1959999999963,0.0769999999974971,0.989262206503586,0.988296296296296,"defaults","16","Decision Tree","defaults__n"
"308","madelon","classif.glmnet.tuned",0.579230769230769,47.5040000000008,0.383999999976368,0.618615384615385,0.575909240143304,"defaults","2","ElasticNet","defaults__n"
"309","kc2","classif.rpart.tuned",0.816091954022989,3.69699999999999,0.0410000000000021,0.791053215077605,0.885400265807274,"defaults","2","Decision Tree","defaults__n"
"310","eeg-eye-state","classif.xgboost.dummied.tuned",0.678304405874499,1194.98799999998,2.53000000002794,0.736232004464688,0.716307601930161,"defaults","2","Xgboost","defaults__n"
"311","pc4","classif.glmnet.tuned",0.904663923182442,8.69400000000087,0.255999999999858,0.902527573529412,0.948158752419317,"defaults","2","ElasticNet","defaults__n"
"312","MagicTelescope","classif.rpart.tuned",0.852260778128286,20.597,0.0649999999999835,0.885295606270796,0.890351445979098,"defaults","2","Decision Tree","defaults__n"
"313","ada_agnostic","classif.xgboost.dummied.tuned",0.807978956597983,857.332000000053,0.100999999966007,0.828264176786557,0.88103554819831,"defaults","2","Xgboost","defaults__n"
"314","bank-marketing","classif.rpart.tuned",0.905000995332994,62.066,0.253000000000043,0.874471366346062,0.947093509918426,"defaults","2","Decision Tree","defaults__n"
"315","kc2","classif.xgboost.dummied.tuned",0.837164750957854,117.12599999996,0.0460000000020955,0.836516735297223,0.903060646717873,"defaults","2","Xgboost","defaults__n"
"316","wilt","classif.glmnet.tuned",0.946063236205828,12.086999999985,0.201999999975669,0.892509639031478,0.972284075156173,"defaults","2","ElasticNet","defaults__n"
"317","monks-problems-1","classif.rpart.tuned",0.883093525179856,2.326,0.0480000000000018,0.979631991685563,0.879162588908294,"defaults","2","Decision Tree","defaults__n"
"318","hill-valley","classif.xgboost.dummied.tuned",0.695544554455445,560.266999999963,0.15300000004936,0.864529248409926,0.737092100544031,"defaults","2","Xgboost","defaults__n"
"319","sylva_agnostic","classif.glmnet.tuned",0.763042723167767,195.855,0.393999999999778,0.5,0.774591241640473,"defaults","2","ElasticNet","defaults__n"
"320","pc4","classif.rpart.tuned",0.89437585733882,6.65999999999991,0.119000000000028,0.910872395833333,0.940624405682085,"defaults","2","Decision Tree","defaults__n"
"321","electricity","classif.xgboost.dummied.tuned",0.803407485875706,5072.89500000002,11.7369999999937,0.880158050790128,0.751278424217658,"defaults","2","Xgboost","defaults__n"
"322","blood-transfusion-service-center","classif.glmnet.tuned",0.768716577540107,5.86999999998079,0.18399999999383,0.755922485953446,0.866181497710379,"defaults","2","ElasticNet","defaults__n"
"323","diabetes","classif.rpart.tuned",0.751302083333333,3.73599999999996,0.0480000000000018,0.807747863247863,0.811538971140241,"defaults","2","Decision Tree","defaults__n"
"324","wdbc","classif.xgboost.dummied.tuned",0.926186291739895,132.827000000048,0.0459999999438878,0.979998625712911,0.942435726065863,"defaults","2","Xgboost","defaults__n"
"325","ilpd","classif.glmnet.tuned",0.706689536878216,9.06899999999996,0.360000000000127,0.751705651772904,0.825280506572809,"defaults","2","ElasticNet","defaults__n"
"326","climate-model-simulation-crashes","classif.rpart.tuned",0.892592592592593,4.38999999999999,0.164000000000001,0.70015306122449,0.269047619047619,"defaults","2","Decision Tree","defaults__n"
"327","madelon","classif.xgboost.dummied.tuned",0.570769230769231,2209.84500000009,0.226000000024214,0.597284023668639,0.571957840475584,"defaults","2","Xgboost","defaults__n"
"328","monks-problems-2","classif.glmnet.tuned",0.64891846921797,9.78700000000026,0.278000000000247,0.543742368742369,0.787012497168084,"defaults","2","ElasticNet","defaults__n"
"329","ada_agnostic","classif.rpart.tuned",0.838667251205612,13.115,0.105000000000018,0.85691488519022,0.897175214447791,"defaults","2","Decision Tree","defaults__n"
"330","ozone-level-8hr","classif.xgboost.dummied.tuned",0.936858721389108,888.152000000002,0.113999999972293,0.822491734035386,0.967400033184005,"defaults","2","Xgboost","defaults__n"
"331","mozilla4","classif.glmnet.tuned",0.85120617561917,5.33800000001793,0.0649999999732245,0.887046159458191,0.778578134645577,"defaults","2","ElasticNet","defaults__n"
"332","hill-valley","classif.rpart.tuned",0.544554455445545,20.0020000000001,0.168000000000006,0.549947594732599,0.55606775522696,"defaults","2","Decision Tree","defaults__n"
"333","bank-marketing","classif.xgboost.dummied.tuned",0.886576275685121,9197.19200000004,8.75700000001234,0.87260556286083,0.939186844977823,"defaults","2","Xgboost","defaults__n"
"334","gina_agnostic","classif.glmnet.tuned",0.877450980392157,400.278,0.520999999998821,0.939431778097393,0.879991387127052,"defaults","2","ElasticNet","defaults__n"
"335","eeg-eye-state","classif.rpart.tuned",0.827236315086782,22.497,0.120999999999995,0.872798917915179,0.846574705929673,"defaults","2","Decision Tree","defaults__n"
"336","blood-transfusion-service-center","classif.xgboost.dummied.tuned",0.770053475935829,106.550999999978,0.0400000000954606,0.742368994381378,0.867476320261637,"defaults","2","Xgboost","defaults__n"
"337","pc1","classif.glmnet.tuned",0.927862939585212,3.44999999998254,0.0810000000055879,0.773799743945375,0.962467102621608,"defaults","2","ElasticNet","defaults__n"
"338","gina_agnostic","classif.rpart.tuned",0.870242214532872,203.401,1.51699999999983,0.909736241004525,0.873075466905508,"defaults","2","Decision Tree","defaults__n"
"339","diabetes","classif.xgboost.dummied.tuned",0.755208333333333,109.115000000049,0.0399999999790452,0.811435897435897,0.827256018091398,"defaults","2","Xgboost","defaults__n"
"340","bank-marketing","classif.glmnet.tuned",0.899980093340116,66.5780000000086,0.561999999990803,0.903480486648549,0.945476792338169,"defaults","2","ElasticNet","defaults__n"
"341","spambase","classif.rpart.tuned",0.927841773527494,11.263,0.0660000000000025,0.953521453216842,0.941017382615859,"defaults","2","Decision Tree","defaults__n"
"342","scene","classif.xgboost.dummied.tuned",0.820938928126298,3427.76699999999,0.405999999959022,0.915049950574092,0.901664955435758,"defaults","2","Xgboost","defaults__n"
"343","wdbc","classif.glmnet.tuned",0.9701230228471,8.86700000000155,0.171999999999571,0.994987974987975,0.976895964457608,"defaults","2","ElasticNet","defaults__n"
"344","ozone-level-8hr","classif.rpart.tuned",0.927782162588792,13.567,0.132999999999925,0.787242104120129,0.961854838229695,"defaults","2","Decision Tree","defaults__n"
"345","wilt","classif.xgboost.dummied.tuned",0.946063236205828,445.946999999986,0.0890000000363216,0.861707442854902,0.972284075156173,"defaults","2","Xgboost","defaults__n"
"346","kr-vs-kp","classif.glmnet.tuned",0.948998748435544,52.6979999999985,0.647999999995591,0.991844268802591,0.951786628317192,"defaults","2","ElasticNet","defaults__n"
"347","ilpd","classif.rpart.tuned",0.679245283018868,3.61199999999985,0.0559999999999832,0.665628522750564,0.780776985673703,"defaults","2","Decision Tree","defaults__n"
"348","ilpd","classif.xgboost.dummied.tuned",0.72041166380789,112.967000000004,0.0580000000190921,0.735512955182073,0.831936459616484,"defaults","2","Xgboost","defaults__n"
"349","credit-g","classif.glmnet.tuned",0.758,13.2130000000002,0.424000000000433,0.789952380952381,0.837809056162855,"defaults","2","ElasticNet","defaults__n"
"350","tic-tac-toe","classif.rpart.tuned",0.94258872651357,2.77800000000002,0.0670000000000073,0.981606899846938,0.917494346654217,"defaults","2","Decision Tree","defaults__n"
"351","steel-plates-fault","classif.xgboost.dummied.tuned",0.71097372488408,262.910000000003,0.0529999999562278,0.710912311608547,0.807636426184266,"defaults","2","Xgboost","defaults__n"
"352","tic-tac-toe","classif.glmnet.tuned",0.977035490605428,10.3489999999965,0.268999999999323,0.992269149432337,0.965551125990476,"defaults","2","ElasticNet","defaults__n"
"353","pc1","classif.rpart.tuned",0.909828674481515,5.17599999999996,0.0789999999999509,0.769607516270138,0.95267009800855,"defaults","2","Decision Tree","defaults__n"
"354","tic-tac-toe","classif.xgboost.dummied.tuned",0.653444676409186,375.357999999949,0.315000000060536,0.756436267892625,0,"defaults","2","Xgboost","defaults__n"
"355","kr-vs-kp","classif.rpart.tuned",0.986858573216521,9.54300000000001,0.337000000000046,0.99341610647679,0.98728421676287,"defaults","2","Decision Tree","defaults__n"
"356","banknote-authentication","classif.xgboost.dummied.tuned",0.678571428571429,176.98199999996,0.0650000000023283,0.868429456652062,0.770291583938677,"defaults","2","Xgboost","defaults__n"
"357","spambase","classif.glmnet.tuned",0.905455335796566,15.2500000000005,0.211000000000695,0.964438633131521,0.924666409454695,"defaults","2","ElasticNet","defaults__n"
"358","pc3","classif.rpart.tuned",0.879078694817658,4.09500000000048,0.0479999999997744,0.709498163627153,0.934016459397143,"defaults","2","Decision Tree","defaults__n"
"359","MagicTelescope","classif.xgboost.dummied.tuned",0.826603575184017,1218.89800000004,3.01799999992363,0.868801524656602,0.876317019649376,"defaults","2","Xgboost","defaults__n"
"360","banknote-authentication","classif.glmnet.tuned",0.978862973760933,6.6160000000018,0.21200000000681,0.999633304572908,0.980504917574402,"defaults","2","ElasticNet","defaults__n"
"361","blood-transfusion-service-center","classif.rpart.tuned",0.79144385026738,3.69800000000001,0.039999999999992,0.724879600963192,0.872084479657373,"defaults","2","Decision Tree","defaults__n"
"362","pc1","classif.xgboost.dummied.tuned",0.929666366095582,210.457000000024,0.0689999999885913,0.739811159714072,0.963441235444528,"defaults","2","Xgboost","defaults__n"
"363","hill-valley","classif.glmnet.tuned",0.587458745874587,35.2760000000007,0.198999999999614,0.754315596165905,0.688911268863847,"defaults","2","ElasticNet","defaults__n"
"364","banknote-authentication","classif.rpart.tuned",0.978862973760933,2.09599999999989,0.0289999999999964,0.990963436908217,0.980878276624415,"defaults","2","Decision Tree","defaults__n"
"365","spambase","classif.xgboost.dummied.tuned",0.731797435340143,951.93000000008,0.159999999974389,0.819930244491855,0.808552240575967,"defaults","2","Xgboost","defaults__n"
"366","electricity","classif.glmnet.tuned",0.759313206214689,53.6859999999997,0.377999999999702,0.823678365582229,0.681045639703893,"defaults","2","ElasticNet","defaults__n"
"367","Internet-Advertisements","classif.rpart.tuned",0.968283013113754,343.353,2.92899999999997,0.934635197176825,0.882716697185801,"defaults","2","Decision Tree","defaults__n"
"368","mozilla4","classif.xgboost.dummied.tuned",0.923705371502091,1099.27099999992,2.24299999992945,0.936788462421934,0.875499020826321,"defaults","2","Xgboost","defaults__n"
"369","steel-plates-fault","classif.glmnet.tuned",1,3.25499999997555,0.0609999999869615,1,1,"defaults","2","ElasticNet","defaults__n"
"370","qsar-biodeg","classif.rpart.tuned",0.812322274881517,6.03099999999989,0.0889999999999418,0.844017910545861,0.859212869448744,"defaults","2","Decision Tree","defaults__n"
"371","monks-problems-3","classif.xgboost.dummied.tuned",0.51985559566787,114.863999999943,0.0990000001038425,0.964860777791812,0,"defaults","2","Xgboost","defaults__n"
"372","monks-problems-1","classif.glmnet.tuned",0.746402877697842,15.8850000000093,0.63900000002468,0.707839663643235,0.798253270187736,"defaults","2","ElasticNet","defaults__n"
"373","monks-problems-2","classif.rpart.tuned",0.896838602329451,3.04,0.0579999999999945,0.970458028083028,0.920040807176521,"defaults","2","Decision Tree","defaults__n"
"374","climate-model-simulation-crashes","classif.xgboost.dummied.tuned",0.914814814814815,150.002000000008,0.0469999999331776,0.805642857142857,0,"defaults","2","Xgboost","defaults__n"
"375","eeg-eye-state","classif.glmnet.tuned",0.574299065420561,1032.765,0.155000000002474,0.60429092954473,0.695175494159971,"defaults","2","ElasticNet","defaults__n"
"376","madelon","classif.rpart.tuned",0.791153846153846,57.3360000000001,0.41800000000012,0.847532544378698,0.789502280284167,"defaults","2","Decision Tree","defaults__n"
"377","pc3","classif.xgboost.dummied.tuned",0.893793985924504,291.101999999926,0.0519999999087304,0.804926386778116,0.943608232030208,"defaults","2","Xgboost","defaults__n"
"378","kc1","classif.glmnet.tuned",0.851588430535799,4.23699999993551,0.0769999999902211,0.791276543208115,0.918407883793119,"defaults","2","ElasticNet","defaults__n"
"379","mozilla4","classif.rpart.tuned",0.945255709231264,5.88,0.0339999999999918,0.941289844416926,0.910890750300212,"defaults","2","Decision Tree","defaults__n"
"380","monks-problems-2","classif.xgboost.dummied.tuned",0.552412645590682,128.903000000049,0.141999999963446,0.470827380952381,0.642820260952533,"defaults","2","Xgboost","defaults__n"
"381","qsar-biodeg","classif.glmnet.tuned",0.845497630331754,8.57300000000032,0.205000000001746,0.918298005192415,0.886143185720934,"defaults","2","ElasticNet","defaults__n"
"382","kc2","classif.glmnet.tuned",0.850574712643678,9.20999999999913,0.247000000003027,0.846308731918488,0.912028687078199,"defaults","2","ElasticNet","defaults__n"
"383","PhishingWebsites","classif.rpart.tuned",0.942740841248304,9.09700000000043,0.16800000000012,0.973701414931906,0.935175068163383,"defaults","2","Decision Tree","defaults__n"
"384","pc4","classif.xgboost.dummied.tuned",0.87997256515775,238.82699999999,0.0530000000726432,0.822768586601307,0.935793486362287,"defaults","2","Xgboost","defaults__n"
"385","scene","classif.glmnet.tuned",0.989198171998338,81.3530000000001,0.587000000001353,0.990981262274498,0.99348103567572,"defaults","2","ElasticNet","defaults__n"
"386","wilt","classif.rpart.tuned",0.980987807398223,2.76899999999978,0.0330000000001291,0.96188815232094,0.989962189661934,"defaults","2","Decision Tree","defaults__n"
"387","qsar-biodeg","classif.xgboost.dummied.tuned",0.661611374407583,172.955999999947,0.0440000001108274,0.737036511222847,0.796349305866547,"defaults","2","Xgboost","defaults__n"
"388","phoneme","classif.glmnet.tuned",0.743708364174685,5.40299999999934,0.132999999997992,0.812880149501399,0.828304723691706,"defaults","2","ElasticNet","defaults__n"
"389","scene","classif.rpart.tuned",0.948483589530536,36.457,0.298999999999978,0.924929572552344,0.969137563808867,"defaults","2","Decision Tree","defaults__n"
"390","monks-problems-1","classif.xgboost.dummied.tuned",0.640287769784173,169.188999999984,0.171000000002095,0.70098970143613,0.607325545003389,"defaults","2","Xgboost","defaults__n"
"391","MagicTelescope","classif.glmnet.tuned",0.787223974763407,6.89600000000792,0.073000000033062,0.835675898927806,0.846441666582492,"defaults","2","ElasticNet","defaults__n"
"392","sylva_agnostic","classif.rpart.tuned",0.991038555053838,69.141,0.193999999999846,0.975585374631104,0.995226094878517,"defaults","2","Decision Tree","defaults__n"
"393","phoneme","classif.xgboost.dummied.tuned",0.706513693560326,491.443000000028,0.0849999999045394,0.812278034600365,0.82801993281437,"defaults","2","Xgboost","defaults__n"
"394","diabetes","classif.glmnet.tuned",0.76953125,6.96200000000135,0.263000000000375,0.833763532763533,0.834573456958864,"defaults","2","ElasticNet","defaults__n"
"395","wdbc","classif.rpart.tuned",0.933216168717047,4.56999999999994,0.111000000000104,0.94013949013949,0.947109561712165,"defaults","2","Decision Tree","defaults__n"
"396","sylva_agnostic","classif.xgboost.dummied.tuned",0.984577978464745,6713.92599999998,0.287999999971362,0.996319354370615,0.991797175290621,"defaults","2","Xgboost","defaults__n"
"397","ozone-level-8hr","classif.glmnet.tuned",0.938831886345698,18.7259999999878,0.171000000002095,0.901582610892458,0.968374309368748,"defaults","2","ElasticNet","defaults__n"
"398","phoneme","classif.rpart.tuned",0.863434492968172,3.59500000000048,0.0349999999998545,0.899812280023411,0.904322489807383,"defaults","2","Decision Tree","defaults__n"
"399","kr-vs-kp","classif.xgboost.dummied.tuned",0.522215269086358,483.720000000088,0.422999999951571,0.932175583649367,0.68612542105955,"defaults","2","Xgboost","defaults__n"
"400","ada_agnostic","classif.glmnet.tuned",0.843708899605436,18.0919999999896,0.297999999995227,0.89118047511772,0.90056106368886,"defaults","2","ElasticNet","defaults__n"
"401","kc1","classif.xgboost.dummied.tuned",0.847795163584637,348.708999999944,0.0780000000377186,0.793707932932362,0.915857872283078,"defaults","2","Xgboost","defaults__n"
"402","climate-model-simulation-crashes","classif.glmnet.tuned",0.911111111111111,9.94999999996799,0.282999999995809,0.856357142857143,0.122222222222222,"defaults","2","ElasticNet","defaults__n"
"403","electricity","classif.rpart.tuned",0.841476871468927,37.156,0.140999999999977,0.885952025229037,0.810787643634354,"defaults","2","Decision Tree","defaults__n"
"404","credit-g","classif.xgboost.dummied.tuned",0.698,403.954999999987,0.381999999983236,0.620761904761905,0.81893516579437,"defaults","2","Xgboost","defaults__n"
"405","PhishingWebsites","classif.glmnet.tuned",0.932519222071461,26.886,0.463000000000648,0.983932531800865,0.922238867611184,"defaults","2","ElasticNet","defaults__n"
"406","kc1","classif.rpart.tuned",0.826932195353248,3.811,0.0379999999999967,0.764532225145181,0.900613823615206,"defaults","2","Decision Tree","defaults__n"
"407","gina_agnostic","classif.xgboost.dummied.tuned",0.855247981545559,9356.88899999994,0.720000000001164,0.926582555960508,0.858933455814893,"defaults","2","Xgboost","defaults__n"
"408","monks-problems-3","classif.glmnet.tuned",0.963898916967509,10.3870000000024,0.301000000006752,0.984696433834365,0.962925628036616,"defaults","2","ElasticNet","defaults__n"
"409","credit-g","classif.rpart.tuned",0.716,4.42300000000001,0.113,0.729738095238095,0.80294966361783,"defaults","2","Decision Tree","defaults__n"
"410","pc3","classif.glmnet.tuned",0.893154190658989,11.018,0.25400000000036,0.798454755572442,0.943326509629842,"defaults","2","ElasticNet","defaults__n"
"411","steel-plates-fault","classif.rpart.tuned",1,6.74700000000001,0.0810000000000173,1,1,"defaults","2","Decision Tree","defaults__n"
"412","PhishingWebsites","classif.xgboost.dummied.tuned",0.556942559927635,2305.06400000004,0.789000000018859,0.969590982542678,0,"defaults","2","Xgboost","defaults__n"
"413","Internet-Advertisements","classif.glmnet.tuned",0.892345227203416,4288.821,0.877999999999702,0.92945840613972,0.261900528945049,"defaults","2","ElasticNet","defaults__n"
"414","monks-problems-3","classif.rpart.tuned",0.963898916967509,2.04499999999999,0.0439999999999898,0.972359584859585,0.962925628036616,"defaults","2","Decision Tree","defaults__n"
"415","Internet-Advertisements","classif.xgboost.dummied.tuned",0.910033546813053,11244.67,1.10400000002119,0.768254616781444,0.593242143966597,"defaults","2","Xgboost","defaults__n"
"416","madelon","classif.glmnet.tuned",0.608076923076923,594.89699999999,0.155000000013388,0.636668639053254,0.605452987297852,"defaults","32","ElasticNet","defaults__n"
"417","kc2","classif.rpart.tuned",0.825670498084291,44.9930000000095,0.0509999999958382,0.80008473234083,0.89340927006591,"defaults","32","Decision Tree","defaults__n"
"418","eeg-eye-state","classif.xgboost.dummied.tuned",0.95781041388518,42530.08,58.9549999999581,0.992304770034231,0.961996265905458,"defaults","32","Xgboost","defaults__n"
"419","pc4","classif.glmnet.tuned",0.908093278463649,134.057000000015,0.115999999987253,0.916421568627451,0.94937556222583,"defaults","32","ElasticNet","defaults__n"
"420","MagicTelescope","classif.rpart.tuned",0.84553101997897,163.391999999993,0.0900000000074215,0.896660392023808,0.883452447980337,"defaults","32","Decision Tree","defaults__n"
"421","ada_agnostic","classif.xgboost.dummied.tuned",0.84809294169224,17702.726,0.480000000010477,0.895327921573846,0.903645309962363,"defaults","32","Xgboost","defaults__n"
"422","bank-marketing","classif.rpart.tuned",0.892017429386654,313.618999999995,0.282999999992171,0.894645072924063,0.939412118033737,"defaults","32","Decision Tree","defaults__n"
"423","kc2","classif.xgboost.dummied.tuned",0.844827586206897,3010.16099999996,0.0800000000162981,0.846236405870552,0.905938585167926,"defaults","32","Xgboost","defaults__n"
"424","wilt","classif.glmnet.tuned",0.945443273403596,72.7459999999992,0.102000000013504,0.963341199105343,0.971932736765135,"defaults","32","ElasticNet","defaults__n"
"425","monks-problems-1","classif.rpart.tuned",0.870503597122302,34.4140000000007,0.0539999999891734,0.973833144368859,0.865806991471795,"defaults","32","Decision Tree","defaults__n"
"426","hill-valley","classif.xgboost.dummied.tuned",0.718646864686469,12399.46,0.0680000000284053,0.956654125235152,0.778418884867146,"defaults","32","Xgboost","defaults__n"
"427","sylva_agnostic","classif.glmnet.tuned",0.948384855852727,2757.29799999999,0.125000000029104,0.996770441645362,0.973229011856451,"defaults","32","ElasticNet","defaults__n"
"428","pc4","classif.rpart.tuned",0.893004115226337,50.5030000000042,0.0540000000000873,0.893850847630719,0.939721645853753,"defaults","32","Decision Tree","defaults__n"
"429","diabetes","classif.rpart.tuned",0.721354166666667,29.775999999998,0.0289999999986321,0.779371794871795,0.789719831850372,"defaults","32","Decision Tree","defaults__n"
"430","wdbc","classif.xgboost.dummied.tuned",0.971880492091388,3478.68100000003,0.1990000000078,0.993273208273208,0.977686204181611,"defaults","32","Xgboost","defaults__n"
"431","ilpd","classif.glmnet.tuned",0.72041166380789,48.297999999988,0.0959999999977299,0.754897690783631,0.825226713640108,"defaults","32","ElasticNet","defaults__n"
"432","climate-model-simulation-crashes","classif.rpart.tuned",0.881481481481482,39.9710000000014,0.0439999999907741,0.758448979591837,0.163888888888889,"defaults","32","Decision Tree","defaults__n"
"433","madelon","classif.xgboost.dummied.tuned",0.849230769230769,67685.574,2.68299999998999,0.916733727810651,0.847075452583856,"defaults","32","Xgboost","defaults__n"
"434","monks-problems-2","classif.glmnet.tuned",0.628951747088186,43.7799999999916,0.091999999996915,0.54241452991453,0.771887941508002,"defaults","32","ElasticNet","defaults__n"
"435","ada_agnostic","classif.rpart.tuned",0.831433581762385,72.1270000000004,0.0590000000083819,0.869968819918679,0.890644663071656,"defaults","32","Decision Tree","defaults__n"
"436","ozone-level-8hr","classif.xgboost.dummied.tuned",0.946329913180742,11883.384,1.62500000001455,0.924477892422792,0.971900267399717,"defaults","32","Xgboost","defaults__n"
"437","mozilla4","classif.glmnet.tuned",0.671405596654873,119.461999999985,0.115000000005239,0.921833188339574,0,"defaults","32","ElasticNet","defaults__n"
"438","hill-valley","classif.rpart.tuned",0.523102310231023,85.9760000000024,0.0950000000011642,0.524463181940339,0.526099368585236,"defaults","32","Decision Tree","defaults__n"
"439","gina_agnostic","classif.glmnet.tuned",0.8739907727797,1702.76699999996,0.187999999980093,0.941080033093171,0.876341798259948,"defaults","32","ElasticNet","defaults__n"
"440","eeg-eye-state","classif.rpart.tuned",0.810347129506008,122.957999999991,0.0860000000102445,0.873610751906875,0.830866930708818,"defaults","32","Decision Tree","defaults__n"
"441","blood-transfusion-service-center","classif.xgboost.dummied.tuned",0.771390374331551,1926.03199999999,0.0449999999691499,0.754787295034973,0.867173771467356,"defaults","32","Xgboost","defaults__n"
"442","gina_agnostic","classif.rpart.tuned",0.866782006920415,1080.884,0.889999999999418,0.915522818671842,0.869535610597917,"defaults","32","Decision Tree","defaults__n"
"443","diabetes","classif.xgboost.dummied.tuned",0.760416666666667,1816.05099999998,0.0500000000465661,0.818008547008547,0.828270645797212,"defaults","32","Xgboost","defaults__n"
"444","bank-marketing","classif.glmnet.tuned",0.901019663356263,611.188000000002,0.218000000000757,0.908608186942461,0.9457486474956,"defaults","32","ElasticNet","defaults__n"
"445","spambase","classif.rpart.tuned",0.913714409910889,123.925000000007,0.100000000002183,0.953194547540379,0.929151772793515,"defaults","32","Decision Tree","defaults__n"
"446","scene","classif.xgboost.dummied.tuned",0.887827170751973,52512.036,0.435999999986961,0.98712982737301,0.938132817135285,"defaults","32","Xgboost","defaults__n"
"447","wdbc","classif.glmnet.tuned",0.977152899824253,47.1530000000057,0.0889999999926658,0.992481962481963,0.982300341437328,"defaults","32","ElasticNet","defaults__n"
"448","ozone-level-8hr","classif.rpart.tuned",0.919889502762431,98.0709999999963,0.0989999999983411,0.779194700031911,0.957610149683486,"defaults","32","Decision Tree","defaults__n"
"449","kr-vs-kp","classif.glmnet.tuned",0.969962453066333,255.233999999982,0.217999999978929,0.995016484742229,0.971046838940038,"defaults","32","ElasticNet","defaults__n"
"450","ilpd","classif.rpart.tuned",0.668953687821612,31.2259999999951,0.0360000000036962,0.662479183746669,0.778630772452175,"defaults","32","Decision Tree","defaults__n"
"451","ilpd","classif.xgboost.dummied.tuned",0.716981132075472,1753.576,0.105999999970663,0.722883147161304,0.82722574826769,"defaults","32","Xgboost","defaults__n"
"452","credit-g","classif.glmnet.tuned",0.75,98.3059999999969,0.181000000011409,0.79147619047619,0.833904726031638,"defaults","32","ElasticNet","defaults__n"
"453","tic-tac-toe","classif.rpart.tuned",0.930062630480167,34.0000000000036,0.0620000000053551,0.977141353445908,0.896718392989734,"defaults","32","Decision Tree","defaults__n"
"454","steel-plates-fault","classif.xgboost.dummied.tuned",1,7887.413,0.586999999999534,1,1,"defaults","32","Xgboost","defaults__n"
"455","tic-tac-toe","classif.glmnet.tuned",0.983298538622129,58.1580000000249,0.105999999999767,0.997362301062491,0.975035857959245,"defaults","32","ElasticNet","defaults__n"
"456","pc1","classif.rpart.tuned",0.915238954012624,32.5189999999966,0.0340000000032887,0.827317160994345,0.953915518706197,"defaults","32","Decision Tree","defaults__n"
"457","tic-tac-toe","classif.xgboost.dummied.tuned",0.991649269311065,2759.00099999997,0.402000000016415,0.9998075998076,0.987688002296211,"defaults","32","Xgboost","defaults__n"
"458","kr-vs-kp","classif.rpart.tuned",0.980600750938673,87.135000000002,0.213000000007014,0.996388775441272,0.981378060942103,"defaults","32","Decision Tree","defaults__n"
"459","spambase","classif.glmnet.tuned",0.924581612692893,744.666999999994,0.0720000000001164,0.971611637034034,0.938794190329549,"defaults","32","ElasticNet","defaults__n"
"460","pc3","classif.rpart.tuned",0.870121561100448,43.75,0.0480000000025029,0.701353216818642,0.928501468133667,"defaults","32","Decision Tree","defaults__n"
"461","MagicTelescope","classif.xgboost.dummied.tuned",0.886225026288118,42214.329,97.4000000000087,0.939839312628591,0.914976697111866,"defaults","32","Xgboost","defaults__n"
"462","banknote-authentication","classif.glmnet.tuned",0.98469387755102,33.8519999999917,0.0590000000011059,0.999805867126834,0.985949298733872,"defaults","32","ElasticNet","defaults__n"
"463","blood-transfusion-service-center","classif.rpart.tuned",0.787433155080214,28.5510000000031,0.0309999999954016,0.717489393418186,0.867545916459375,"defaults","32","Decision Tree","defaults__n"
"464","pc1","classif.xgboost.dummied.tuned",0.928764652840397,2565.50399999999,0.461000000010245,0.866874266510189,0.962169539446265,"defaults","32","Xgboost","defaults__n"
"465","hill-valley","classif.glmnet.tuned",0.695544554455445,414.759000000005,0.0800000000162981,0.946168592672221,0.763246973568169,"defaults","32","ElasticNet","defaults__n"
